.id	ID	SEX	GER	LIN	MADRE	PADRE	AGE	P49	line	selection	IS_PM	IS_NSL	IS_PNS	PM_ZS	PM_ZI	PM_MT	NSL_NA	NSL_ZS	NSL_ZI	NA_BR	NA_PNS	BR_PT	BR_APET	PT_APET	PT_BA	PT_EAM	PT_ZYGO	PT_TSP	ZS_ZI	ZI_MT	ZI_ZYGO	ZI_TSP	MT_PNS	PNS_APET	APET_BA	APET_TS	BA_EAM	EAM_ZYGO	ZYGO_TSP	LD_AS	BR_LD	OPI_LD	PT_AS	JP_AS	BA_OPI
control.t	270304	F	55	t	261052	261159	115	16.8	t	control	4.59148274	2.81477783475	12.0755760134	8.18210109605	9.01974344545	7.06537926185	9.2247427657	12.51969945655	14.22905532005	7.04729892925	8.40231729575	3.85493450695	8.3902114145	8.85275055955	11.2890158097	8.46985755275	6.48184541365	3.23426824315	2.74211276035	4.5139526199	2.52294448655	3.93266880405	1.86262590785	4.43192248075	3.7156286196	4.26424984205	5.76723923295	4.46946838935	3.9415437679	6.9511845388	8.1278083313	3.7433294953	7.8518520413	4.25114292365	4.30060221625
control.t	270306	F	55	t	261052	261159	159	19	t	control	4.96066008835	3.1524826534	12.68924788275	8.28357080635	9.2614597609	7.11916809465	9.4405274083	12.9453234596	14.9543278354	7.3604339163	8.6342155409	3.93978307105	8.7260517686	9.16867716495	11.58213171675	8.7110327237	6.4237609444	3.3290453493	3.0228935544	4.6176913299	2.7702310585	3.9407722865	1.97087308385	4.57010283345	3.824657057	4.09868165005	5.57143332425	4.49164275835	3.79443036385	6.75558972855	7.9012605119	3.85067244985	7.72903755985	4.4020952459	4.23943669575
control.t	270323	M	55	t	260916	261033	153	34.5	t	control	4.2914076885	2.88561095215	11.04950628925	7.59705696325	8.44081219525	6.41925347625	8.88061787985	12.2843024939	14.10798659005	7.36636505975	8.51221438445	4.02328322335	8.12032012095	8.87465464165	11.1839224284	8.27238572745	6.21325824125	3.00727328425	3.077272546	4.3599372311	2.29227637255	4.0467585766	1.8527705633	4.22344666055	4.08426919405	3.94733637995	5.61566652305	4.40374342135	4.022394131	6.84176800695	6.6609010255	3.4966489491	7.03727933235	3.88772267705	4.2141598964
control.t	270325	M	55	t	260916	261033	144	32.2	t	control	5.08448870085	3.08455640285	12.5756383578	8.24919938605	9.3447561395	7.03017224025	9.42584114535	12.82782581715	15.0070781416	7.44758901725	8.6015020748	4.07398729445	8.494068021	8.9136819495	11.36208359525	8.35676670745	6.2607769844	3.26944072095	3.23106826815	4.77363249805	2.4801726926	4.14326366185	1.8646938701	4.4903556631	4.27419225855	4.1044097152	5.56505246685	4.65677559955	3.9625572222	7.16187283635	7.3771738891	4.2135345539	7.4469325608	4.2689375632	4.2668992813
control.t	270327	M	55	t	260916	261033	111	35.3	t	control	4.9017090942	2.81795179515	12.2429580155	8.30684292485	9.15860251565	6.9779950681	8.9706253286	12.63584732845	14.5472924525	6.95245204615	8.44594054845	4.175723235	8.1848336556	8.62506143825	11.315879379	8.73007411405	6.2943659372	2.9622046253	2.97740504125	4.3821891688	2.4690524691	4.20808528885	1.8879316646	4.3999994613	4.2257921811	4.0593303537	5.52696561015	4.82456858265	4.1753946728	7.1662712503	7.72859436925	4.00670674945	7.29371696155	3.85137231265	4.1822128251
control.t	270346	F	55	t	260936	261083	165	21.3	t	control	4.7846014822	3.15385749825	12.67056636405	8.24229015345	9.4968529299	7.0896817639	9.97635434935	12.89153847075	15.14389936625	7.19895443785	8.78451042865	3.99391460565	8.27124740655	8.828187022	11.1134215908	8.4948434414	6.4422173869	2.95744686165	3.2327059284	4.47089899535	2.37838016465	4.54292592235	2.16861758735	4.24830567995	3.66390336405	4.15334735155	5.66695905315	4.6606141613	4.4911360023	6.976325693	7.28791981405	4.1930201832	7.2853383087	4.49958105685	4.1924635893
control.t	270356	F	55	t	260946	261251	199	22.6	t	control	4.8338902662	3.0176536813	12.27345862445	8.35287558705	9.1635994371	6.9287984631	9.44077821565	13.07484252565	14.70571303875	7.34731505355	8.1084155138	4.16898548885	7.90318584225	8.5038180517	10.8925417568	8.2806325253	6.23318059825	2.955990751	2.53033353305	4.2715665984	2.4353406105	4.111883697	2.1107919945	4.32760913845	3.88862993845	3.9504530704	5.5094023214	4.5380260295	3.85155062595	6.6688152209	6.76034858725	4.0967925584	6.90707697585	4.4785723819	4.0703647658
control.t	270357	M	55	t	260916	261033	111	32.1	t	control	4.62060847095	2.92734992195	12.040248999	8.0384429799	8.80819809685	6.8029629816	9.2667972516	12.63557571495	14.21056019015	7.0881899368	7.7521221938	4.0759429867	7.6541548926	8.14432474045	10.78784708845	8.1504592986	5.9189006007	2.77521759605	2.5051661157	4.2180185423	2.76697710135	3.92639207065	1.97972385745	4.3650637362	4.1312707271	4.0075281128	5.6072845766	4.76444312025	3.8035456177	6.98287580225	7.5182379381	3.4975658205	7.10094902465	4.28964269895	4.25527757995
control.t	270360	F	55	t	260944	261157	157	20.5	t	control	4.74431222945	2.9632080493	12.3553933448	8.39237095645	9.2770651619	7.19548177265	9.8385844522	12.9454759682	14.6978029047	6.6437817496	8.03049670145	3.94584420195	8.1285982468	8.6376337562	11.20306727615	8.53514523645	6.421891222	3.0974131167	2.71179498055	4.64105433585	2.5837295211	4.07698559085	1.85985840065	4.61542264775	3.9998024382	4.2310216813	5.5343078473	4.9213314084	4.0371795107	7.03430162425	7.74391039645	4.52481639685	7.4504423176	4.45084847	4.0847681659
control.t	270364	F	55	t	260952	270023	165	25.2	t	control	4.72588100915	3.09373508035	12.3526629531	8.21091701575	9.6940721241	7.16312530975	9.20058251865	12.61707988715	14.9252224819	7.0788843749	8.1305073628	4.08352742705	8.1615528847	8.76541446975	11.16350848405	8.6224571459	6.1029842314	3.052785986	2.879781177	4.73192644085	2.29376258585	3.86433310265	1.8895561827	4.61812540185	3.8472018035	3.9519103116	5.53129724805	4.67591852855	3.7403909624	6.76026252865	7.56493231455	4.26813052125	7.38960249365	4.6329754574	4.00293626705
control.t	270366	F	55	t	260952	270023	113	28.5	t	control	4.8089	2.9721	12.0071	8.11295	9.1026	6.93865	9.35665	12.72805	14.41895	6.58405	7.8038	3.9124	7.75875	8.2957	10.82355	8.44035	5.85345	2.9084	2.26605	4.4947	2.40635	3.82225	1.85295	4.5259	3.9107	4.0094	5.49675	4.85715	3.7709	6.6999	7.73015	3.90455	7.11325	4.4639	4.06055
control.t	270368	F	55	t	260952	270023	199	22.8	t	control	4.9924	2.94355	12.2719	8.559	9.27555	7.0046	9.07035	12.84675	14.57735	6.76035	8.7944	3.8306	8.51275	8.8733	11.5262	8.8677	6.3984	3.12775	2.69755	4.8092	2.50845	4.0145	1.80075	4.37195	4.11755	3.8428	5.43435	4.61105	3.99775	6.5164	7.6665	3.90655	7.40645	4.3982	3.9214
control.t	270379	M	55	t	260876	261063	110	32.5	t	control	4.9474892493	2.9656701534	11.93167616045	8.0790815382	8.88661175285	6.8632484812	9.2169576155	12.20784930655	14.3057577181	6.9900767379	8.8083367453	3.8688145284	8.81818919845	9.34427793155	11.9049401272	8.85543189845	6.43120690555	3.1505882699	3.2845159351	4.23436644445	2.42866544565	3.88927120635	1.8682528937	4.57778846455	3.84299622105	3.8397421393	5.66431314375	4.33656562895	3.79600035115	6.4140767379	7.01754966655	4.26625155115	7.5461720829	4.18743970765	3.90083145495
control.t	270380	F	55	t	260954	270069	159	23.1	t	control	4.91473751015	2.93965148355	12.4839941867	8.3043546145	9.2608987924	7.2326887475	9.09567123035	12.6492661572	14.84801364175	6.86412647615	9.1005516755	3.75233224895	8.91461203455	9.15080312605	11.7879927153	8.87804958955	6.30333519505	3.0888769849	3.25149028365	4.78670498645	2.75771177815	4.03683126935	1.95704304415	4.21507027565	4.0825501685	4.1399662396	5.76302155145	4.49037794465	3.74110389605	6.56514307125	7.51991730665	4.1831261972	7.657909547	4.39715951625	4.26636834275
control.t	270401	M	55	t	260932	261075	159	30.5	t	control	4.8509817033	2.8562453525	12.06463073495	8.10462866315	9.26048820955	6.8699958265	9.5095192413	12.6410882186	14.8311940586	6.723944974	8.5024078492	4.0250079401	8.2312088584	8.71168051415	11.07789997705	8.1456306357	6.20143851585	2.86565041205	3.1020929906	4.52026770645	2.2183426899	4.02451625675	1.84825375355	4.4114657446	3.8872176561	3.86888574065	5.62850807265	4.2278048949	3.97258079595	6.60691778225	6.9976002808	4.19321293445	7.27976178465	4.35720107935	4.1720738328
control.t	270403	M	55	t	260932	261075	167	28.7	t	control	5.0488194995	3.0015932461	12.40955255965	8.07527327825	9.15234479165	7.0361023437	9.4403261508	12.89533257975	14.9218377714	6.56602151895	8.4364534789	4.0657464542	8.5155542611	8.79734140185	11.304896121	8.4098504043	6.2292079566	2.90318646655	2.8624871362	4.48952655065	2.3243909387	4.04599517705	1.83202473645	4.27513123395	4.16335001375	3.84977282615	5.5618647488	4.33993275395	3.934801729	6.7394016551	7.1263990904	3.8495936816	7.3676126694	3.98247421995	4.02902853745
control.t	270407	M	55	t	260932	261075	110	31.2	t	control	4.25913518715	2.85838711515	11.44599630845	7.94526932475	8.8574401529	6.8124355938	9.1253169317	12.20586049075	13.9474305096	6.49869560405	7.86080214625	3.8603090086	7.6332204602	7.9414362391	10.36567981265	7.71527929305	5.69989562865	2.86042846525	2.60708300355	4.10629315375	2.3083021638	3.52407675615	1.8476073838	3.9958410818	3.85444484865	3.8002091006	5.43973787885	4.1092385711	3.4412148767	6.55859450925	7.44543696845	3.38305816435	6.83200824105	4.1466452332	4.24247820345
control.t	270411	M	55	t	261052	261159	152	32.6	t	control	4.7593417442	2.9504907892	11.9511082088	7.8126616383	8.997484841	6.74695456175	8.82794629265	12.34512731365	14.4599736757	7.17952201745	8.1286423174	3.79044754585	7.8117193752	8.03505117815	10.58083041555	7.7201821411	5.6899511714	2.54419456155	2.90495983775	4.559370193	2.40903922675	3.98312436515	1.77255644855	4.26801516375	4.0107859722	4.1282162673	5.619167011	4.2054245178	3.7916283748	6.61861355495	7.11769202015	3.4210720097	6.95433267135	4.0945571477	4.32283705755
control.t	270413	M	55	t	261052	261159	152	32.4	t	control	4.7533359905	2.77381767205	12.15494397785	8.0212137845	9.25808786125	6.91902014055	9.59979328335	12.6122319078	14.5878365092	6.92633256085	7.96260459015	3.8668516216	8.02702957515	8.34401683555	10.80707543545	8.21021144465	5.642437654	2.91796401405	2.490342904	4.80022782345	2.9842752871	3.87648773285	1.8065958863	4.23625161485	3.97265148365	3.97142985455	5.74106119175	4.33818134545	3.6687986744	6.50435850865	6.7077639514	3.9547505624	7.28667898425	4.4260651827	4.2150911348
control.t	270415	M	55	t	261052	261159	110	31.7	t	control	4.4438481872	2.8194659638	11.92066884445	8.0486914956	9.3560879796	6.91919174545	9.2385750182	12.3434274074	14.35575834135	6.6863166252	7.72515697645	3.9631611031	7.7374844195	8.3320617737	10.85682229725	7.9535304719	5.9095390481	2.9563187608	2.491206081	4.86694856975	3.0586894315	3.9070713691	1.7963283462	4.2133894711	4.1192666505	3.75381871755	5.76612427175	3.95508548675	4.12381353735	6.69245838085	7.3454035659	3.9826440318	7.2346090226	4.1571422062	4.09544012
control.t	270417	M	55	t	261052	261159	110	32	t	control	4.75761472895	2.96080762825	12.13578135825	7.81289557685	8.76564681045	6.82353490495	8.8583744683	12.10092204645	14.15472060785	6.7567178444	8.27394096875	4.019417576	8.2569358137	8.7552904646	11.01036440265	8.1405438588	6.17195271585	3.03110166995	2.99976011645	4.152647152	2.7012618755	3.9812223591	2.04351823355	4.3183461021	3.64361686025	4.08886377995	5.49954767715	4.1154505962	3.7563822777	6.60910266175	6.8782539036	3.8336756164	7.155044936	4.24051713145	4.2485903774
control.t	270437	M	55	t	270020	261131	109	29.3	t	control	4.70652650885	2.94256779645	12.11088169525	7.99719340425	8.9135244021	6.89898120085	9.50182348915	12.43755321165	14.3589768342	6.19779821875	8.06999588095	4.0750535828	7.92525407715	8.26918899585	10.90492837085	8.10219647485	5.88022981885	2.5774904461	2.8820052771	4.30072428015	2.5966344445	3.9186822218	1.9168975928	4.1223335864	3.88585948445	4.00470612685	5.47485223585	4.30085644125	3.8022092	6.6208680386	7.31300252205	3.7937842569	7.06080892345	4.42581171535	4.29092394315
control.t	270449	M	55	t	260936	261083	165	29.8	t	control	4.9925994107	2.59034541095	12.5427380987	8.0303206822	9.43306836945	7.03577415455	8.4460590405	12.3237228482	14.7967036013	7.71154743485	8.4932386947	4.1298949274	7.89612640965	8.2194407293	10.9471654446	8.2454995732	5.8326253188	2.74721432995	3.3851154698	4.5278732041	2.40295593775	4.1357021622	1.95287059795	4.27987065235	3.8252131759	3.9818684391	5.78374406965	4.6892404919	3.8411807302	6.6281651407	7.7625003879	3.8031102732	7.29331735455	4.47200580385	4.14776777805
control.t	270451	M	55	t	260946	261251	157	31.2	t	control	4.8326103108	3.0617538672	12.58781191675	8.1059079981	9.3703794659	6.93954414965	9.4100656126	12.7675997841	15.1043227518	7.2746667507	8.6632314223	3.94826107995	8.26058934425	8.6676078351	11.1479643917	8.17176590015	6.07260730805	2.8707726718	3.2592478375	4.7117699574	2.31492213315	3.89196337305	1.9564416829	4.35530701415	3.96859676805	4.1908100785	5.7968295666	4.62854807175	3.71406201205	6.69335127965	7.42905388535	3.9222336506	7.01676105305	4.19057503275	4.22952835175
control.t	270461	M	55	t	260944	261157	157	20.3	t	control	4.45998481655	3.21452881435	11.6739417512	8.0326824989	8.73381723655	6.7490448023	9.4320829969	12.8099900212	14.31498354985	7.27153079775	8.33208399565	4.00616602915	7.6590945553	8.3126486609	10.7816035061	8.17211584325	5.806544675	2.66166111065	2.33374878975	4.4238349686	2.53634269715	3.8899133488	1.91948239205	4.30581887795	3.66759417185	4.2237146471	5.59772204165	4.4467874406	3.72784880935	6.79275699045	7.4532662819	3.59203915735	7.37376112325	4.2082478857	4.17720769175
control.t	270467	M	55	t	260952	270023	150	34.9	t	control	4.4443450745	3.04178152195	11.9590115664	8.2240382079	9.07920913965	7.1108116092	9.1461408083	12.37139825445	14.17458982205	6.6196838426	7.9155596	4.06053062475	7.6444898127	8.1698974641	10.6731320212	8.24554253725	6.02733801395	2.73788735895	2.65685652135	4.56754825945	2.54719988265	4.0479857598	1.8356596453	4.3059111371	3.95155765245	3.8712080754	5.36566848475	4.7327531339	3.92056337615	6.60975057665	6.9860659321	3.6790091399	7.00566438345	3.9749262133	3.85290593385
control.t	270479	M	55	t	260954	270069	151	21	t	control	4.49755659185	3.1910190859	11.8384188738	7.9548553772	8.99754110665	6.7608577749	9.06080585375	12.4426999823	14.3261280226	6.92048202675	7.76110179415	4.01755368115	7.44552627725	8.1427649122	10.86281016275	7.86224508925	5.9102178495	2.9281605432	2.61556222365	4.76886826195	2.66845960415	3.8949163933	1.9296876539	4.3897054986	4.17203911895	3.7171691973	5.66835293385	4.3326407794	3.75728840585	6.6752380301	7.1902751778	3.7270346549	7.29928950055	3.83425736185	3.9765773667
control.t	270496	F	55	t	260970	261137	146	21	t	control	4.7871030135	2.82951046345	12.06225078425	7.8807494068	8.90089398575	6.87353896965	8.9880954835	12.3986043279	14.2703027199	7.64061666585	8.07883200775	4.4283764171	7.8204432041	8.3953063668	10.82322111615	8.4032031407	6.1145844363	3.12757612955	2.68984689305	4.4217855342	2.5367449382	3.7642170352	1.866897833	4.4097575036	3.63709551205	3.86225799825	5.17607543475	4.5976480562	3.53595867475	6.69293817105	7.14094959805	3.599362914	7.33117320635	4.74684473575	4.19634041395
control.t	270526	F	55	t	260940	261093	143	17.3	t	control	4.8070289927	2.4087844334	11.8278209639	8.00930123145	8.3183039946	6.6899533568	9.8636949855	12.4872610832	13.82943552025	5.88032117905	8.41435445495	3.7052961535	8.50100601545	8.7680754661	10.96874340955	8.20722048145	6.3951666484	3.08408993705	2.9485030032	4.26040286125	2.6515597838	4.6037017764	1.80194537935	4.65174467685	3.59949645895	3.9178797206	5.68395711045	5.2071117826	3.9522258981	6.3616822874	7.43570442165	4.18148061835	6.96046995215	3.97997929475	3.9020295051
control.t	270530	F	55	t	260940	261093	177	19.7	t	control	4.736998722	3.0567799297	11.9493500416	8.12371500535	8.7042575136	6.76888055485	9.035872187	12.6771047404	14.04421674585	6.36640979255	7.7166231935	3.80425230965	7.7888468967	8.06804007625	10.4037002695	7.66892287255	5.8999464896	2.537671643	2.33028463945	4.3663201208	2.41015190595	4.0232685362	1.7374621443	4.6062652634	3.6286703857	3.77027696005	5.23759637365	4.38340243525	3.83320522445	6.4859011399	7.3540211247	3.81487420755	6.6654873044	4.3792794383	4.14793246325
control.t	270584	F	55	t	261010	261145	136	27.3	t	control	4.6214999858	3.10337180175	12.2008801749	8.18819387685	9.3687997676	7.27244716455	9.23055531225	12.71902175035	14.7167213712	6.62226391685	8.1721375323	3.99879591755	8.0586292934	8.4094856758	10.96624533395	8.0937079291	5.92148671985	2.71774510845	2.70702178795	4.4167484566	2.28877167515	3.95393082095	1.74219863945	4.44672030765	3.9448392002	4.02059852145	5.5362328638	4.5235647226	3.9432785639	6.7730343766	7.7781778693	3.7795604427	7.2231566709	4.4334591064	4.1257630983
control.t	270586	F	55	t	261010	261145	136	29.1	t	control	4.98624947785	2.8399008434	12.49431021625	8.1333086023	9.33981928965	7.00906113575	9.5533493087	13.20796957295	15.0566437793	7.1233245274	8.1278156613	4.2739285672	7.9571892389	8.59398506145	11.43767830925	8.637670594	5.9890110144	2.7351610835	2.4525971954	4.4187853743	2.3927995022	4.127230084	1.9722046756	4.40343092245	4.15997942455	3.8894268092	5.60930336405	4.61347118765	3.940543661	6.87701382105	7.57842484345	4.186042629	7.50952944515	4.3151148823	4.04974609755
control.t	270591	M	55	t	260970	261137	180	23	t	control	4.91087065025	3.0320571139	12.7266049387	8.40779565185	9.5347787005	7.21191716125	9.9609381474	13.26845569685	15.13605690535	6.8060582168	8.0289903869	4.13913202985	7.93106301635	8.68335713705	11.2294109834	8.4670921226	6.15018140585	2.9028719904	2.52762315295	4.81070265545	2.5277060316	4.1778320437	1.84019685125	4.59316884545	4.06111704695	4.0143783748	5.5160780135	4.7062543684	3.9083452531	6.65476666485	7.0614079082	4.0725674257	7.4547467141	4.53021113475	4.00900776635
control.t	270592	F	55	t	260910	261091	132	21	t	control	4.79761863715	2.88334948835	12.1593994718	8.3032631169	9.1171477675	6.87384091	8.76434931825	13.00108076455	14.54242730155	7.34734086615	8.0720428178	3.96548465015	7.7193834951	8.32417203915	10.8913819483	8.40598528425	6.2729037063	2.9806840189	2.2538377246	4.40572468625	2.52247132505	3.8942455165	1.88241790565	4.0219312896	4.0141194679	3.7789271105	5.4247028759	4.43253195335	3.9229762472	6.73340948115	7.66910279005	3.60771518755	8.08546497895	3.91999465115	4.2525114384
control.t	270596	F	55	t	260910	261091	166	22.5	t	control	5.2205083343	2.7632652474	12.50364168925	8.0509073449	8.6773346138	6.837837929	9.42647829895	12.69131278625	14.28456627395	6.9300326358	8.1856423941	3.84224613045	7.99846363345	8.33671112695	10.78790475375	7.92601235585	6.0533713741	2.8658728211	2.74762191795	4.5664973415	2.5489965807	4.42749819995	1.8779520137	4.6658943782	3.9543907546	4.01449716385	5.6821018494	5.1470566794	4.12096548705	6.69767902225	7.61587565365	3.7083274506	6.7073464507	4.2514412607	3.9773654173
control.t	270599	M	55	t	260970	261137	180	23.4	t	control	4.98877896005	3.3592302379	12.50165684605	8.41569305995	9.09940221925	6.9362157162	9.87798215245	13.2063685636	14.87004037145	6.3327700142	8.2487584067	3.87436197795	8.21634277855	8.762646194	11.11332895985	8.38964932335	6.1894364599	3.23771686085	2.7831055705	4.97918145	2.6215845884	4.33015792535	1.86923296205	4.7351733916	3.9738533385	4.2448604897	5.64771264195	5.2315363647	3.40318486835	6.75358967785	7.6299408295	3.73612514045	7.31911653845	4.8393776023	4.25183703015
control.t	270779	M	55	t	270060	261117	131	15.3	t	control	4.71933333415	2.82422895565	12.2502365129	8.31007846435	9.5121375503	7.1500620934	8.8358343112	12.64203276135	14.6606999022	7.5127859411	8.15758909265	4.13526573055	7.89109775215	8.59678920345	11.10952046245	8.54243845805	6.3056704045	3.11335483105	2.7147168277	4.52443587185	2.4534636058	3.95906894275	1.98424394885	4.60739649015	3.84864493035	3.97007041345	5.53243685995	4.5637066174	3.80671491015	6.70537776805	7.261887001	3.8445939712	7.52306643935	4.34551085875	4.22361702615
control.t	270787	M	55	t	261010	261145	155	17.1	t	control	4.78869148055	3.0019800605	12.24881574495	8.0647735568	9.252920039	6.95960482385	9.6549672858	12.773613982	14.8596651125	6.8559966871	8.11458008365	4.1066994005	8.0358026724	8.64845320215	11.092172398	8.2551743444	6.16048154055	2.97493827215	2.8458139554	4.5245870257	2.51944288835	4.0258581962	1.83489832015	4.61014182235	3.9663449813	3.9804497645	5.6141368591	4.48377059385	3.82808826195	6.70460075845	7.2558979779	3.95747594675	7.2051125755	4.47918850645	4.2099188364
control.t	270789	M	55	t	261010	261145	170	16.5	t	control	4.61071568055	2.97951740495	12.3649040648	8.7016670382	9.55521668905	7.2141817084	9.1869191228	12.8696378701	14.8654848427	6.95054099515	8.90499154035	3.76926806225	8.6814089039	9.0376556782	11.5430169959	8.56940072395	6.48803397775	3.24592609895	3.194038296	4.47829133795	2.29276350005	4.10991126125	1.85818222405	4.11530027055	4.1341702577	3.80947136555	5.4183508858	4.3742024941	3.82648189405	6.22829482665	7.25249587285	3.6228981134	7.1119692688	4.39230930555	4.0046103991
control.t	270801	M	55	t	260910	261091	166	17.2	t	control	4.6981991621	2.86875178835	11.87523199415	8.5214936903	8.9744189848	6.72634957185	9.26827910445	12.54874882665	14.0899135922	6.53956716235	8.6932727583	3.90220890935	8.36162725695	8.79878353595	11.09931275395	7.95303048725	6.1826515613	3.0630485204	2.6808428717	4.5831120144	2.35553289745	3.80516975565	1.8491849005	4.342694411	3.83991172515	4.237809318	5.73383630715	4.34807092445	3.54636174235	6.29796779615	6.78901865485	3.7754359546	7.24221196395	4.15157145165	4.0852119313
control.t	270809	M	55	t	260964	261213	166	18.9	t	control	4.6447435132	2.96777471805	12.1934506632	8.4267932609	9.2432170781	7.21823856035	9.287922062	12.59357078215	14.5024368763	6.5316449089	8.6758685053	3.81914346285	8.7542218702	8.7096416886	10.87848919465	7.6889829139	5.96131452185	2.90181645945	2.9594805495	4.2493000119	2.40186855135	4.02230046865	1.93085564645	4.317377494	3.9257276526	3.8856462658	5.5235507533	4.4244954368	3.7148838986	6.43452431655	7.1779583688	3.75064876925	6.8343400822	4.25058099665	4.2109437769
control.t	270811	M	55	t	260964	261213	166	17.6	t	control	5.251542192	2.9846926048	12.51085739205	8.17149551685	9.0027775942	6.96322693635	9.1515596724	12.65732306935	14.7021075841	7.30235392895	9.0074431806	4.0551751896	8.72950247055	9.1663790568	11.5720983808	8.53311113315	6.4408511492	3.1162630552	3.1975976948	4.4044497458	2.4699738291	3.9322923035	1.84010820845	4.4602985196	3.974025051	4.1455045921	5.6483875515	4.54421454725	3.72827672235	6.3543294803	6.9780239332	3.6724267588	7.52460250055	4.45475066625	4.17588233745
control.t	270815	M	55	t	260964	261213	151	20.1	t	control	5.00792850845	2.8385922474	12.219057766	7.7150692338	8.46878782195	6.8408776986	9.46580091195	12.34911449585	14.06065696015	6.92697754105	8.17272504215	3.98425721055	8.1511139156	8.6171510077	11.2385681495	8.41886660015	6.23672165505	3.1509550976	2.7394321938	4.46312772395	2.65935396515	4.2249089286	1.84508298455	4.44659400035	4.14380507975	3.9397565176	5.92217293175	5.20006739935	3.68940247715	6.92143860395	7.60126132035	3.88325047975	7.54216206175	4.30341954265	3.93504372585
downwards.h	270198	F	47	h	270086	270137	161	20	h	downwards	4.61135	2.80145	11.78205	8.17045	8.96215	6.96175	9.35205	12.4865	14.24275	6.73805	8.05685	3.6105	8.1457	8.57935	11.00165	8.01805	6.0462	3.2229	2.7985	4.168	2.519	3.62475	1.85275	4.72485	3.8898	3.7374	5.3815	4.14095	3.3787	6.4786	7.92935	3.91825	7.64	4.15915	4.20215
downwards.h	270202	F	47	h	270006	261305	105	23.5	h	downwards	4.19188797075	2.7831200256	11.1219282468	7.66974855475	8.50789888075	6.6109968337	8.6046567853	11.80815944175	13.51664190145	6.92808064325	7.83604560315	3.8441709644	7.9737417887	8.22189721745	10.65131717885	7.7552641397	5.73443675875	3.012819182	2.62756629145	3.84654437285	2.35130177735	3.4733879004	1.7976440055	4.2435766524	3.81977171225	3.5113675694	5.2808029976	4.1471204645	3.2736767331	6.37083823085	7.19006354915	3.98622974075	7.27538200905	4.0054906987	4.06856876735
downwards.h	270204	F	47	h	270006	261305	105	24.2	h	downwards	4.0737187093	2.61869481685	11.04393376195	7.8672182061	8.71874970775	6.52096632115	8.42094406415	11.83515243305	13.5107251611	6.8827563427	7.68655047745	3.569616706	7.8966021654	8.2682400759	10.52185306735	7.5254312138	5.77447027065	2.8911881878	2.63870098265	4.0548151388	2.3614535216	3.64091604355	1.77607150105	4.1726746928	3.58286685405	3.5961056099	5.34212677845	3.83684543765	3.5177440392	6.47399995575	6.60366264245	4.89813863085	7.21028242015	3.8936303908	4.54730873635
downwards.h	270206	F	47	h	270006	261305	169	22	h	downwards	4.39828400035	2.5955667297	11.25211385795	7.7648975164	8.77566059255	6.69451616375	8.61585101365	11.8559307853	14.02482174655	7.1271352071	7.9466856866	3.70714726455	8.07536507975	8.6012111387	11.1400367925	8.1231624943	6.03440751885	3.0646647686	3.0751093855	3.86048866965	2.6823221437	3.70765662705	1.88135673715	4.40291735855	3.95959413455	3.81916375875	5.4225594684	4.02214083345	3.53745055525	6.3681516696	6.7339847018	5.2118513128	7.37009651515	3.97368114565	4.12647171045
downwards.h	270210	F	47	h	270084	270107	105	25.1	h	downwards	4.7271781347	2.57481101885	11.72755473125	7.7487035655	8.65351628295	6.77983074475	9.15428500565	12.238826465	14.0639965936	6.930526472	7.9009691714	3.7284410791	7.98739726265	8.5201161148	11.11684308645	8.27688263555	6.11921177885	3.1401460195	2.7422538002	4.0626849805	2.3774364095	3.62714742485	1.780050412	4.50490022435	3.92125811115	3.6327869068	5.3977007415	4.37606338935	3.52651537675	6.32486602475	7.75599964575	4.1674612904	7.74635181705	4.21103293805	4.056300197
downwards.h	270214	F	47	h	270084	270107	105	24	h	downwards	4.25973731555	2.49430634255	10.9649507307	7.6179496385	8.5604305423	6.62310294815	8.7678863995	11.5817826272	13.45812753425	6.58786220945	7.7689977651	3.7542875668	7.90572943675	8.30804802005	10.73804030335	7.96011123785	5.84928278595	2.76345684915	2.7588114301	3.93178982435	2.50304606995	3.7628879414	1.76123606845	4.34675441935	3.7228001444	3.77304432835	5.3924880187	3.9909331418	3.63314512545	6.28047255745	7.75997101865	3.9202962043	7.70388155455	3.86160976395	4.33028822665
downwards.h	270221	M	47	h	270086	270137	117	28	h	downwards	4.59589414965	2.5904431092	11.510917724	7.6481774143	8.80931685025	6.6736040238	8.93910995875	11.9672023855	13.9811814484	6.84806442345	8.01783431625	3.78304877845	8.12825071855	8.73443065475	11.31886221275	8.18008969135	5.96250548855	3.089059469	2.6249222964	4.3108242667	2.591027547	3.68936853735	1.8650094218	4.57791725295	4.0365099604	3.77499438895	5.55299240255	4.09423078805	3.62604146995	6.41653586735	7.78592433685	3.9934195296	7.92377980045	4.01519547005	4.2640074731
downwards.h	270223	M	47	h	270006	261305	154	25.7	h	downwards	4.30845608495	2.673884834	11.43370053605	7.7729485316	8.81581375565	6.85929632965	8.88469172175	11.6999204144	13.7234895083	7.0625293887	8.0193946518	3.8481155168	8.1343632477	8.6573196349	11.272991229	7.95726077555	5.91560299055	2.913326662	2.8705322242	4.17940712045	2.666431374	3.72871140095	1.8980296145	4.4106184775	4.02093204005	3.7061094604	5.6354910977	3.9498445744	3.6054433245	6.3289621347	7.49749324535	3.68753214765	7.51835928615	4.2772675448	4.1730833887
